instance,iterations,success
uf20-011.cnf,59,True
uf20-011.cnf,25,True
uf20-011.cnf,24,True
uf20-011.cnf,27,True
uf20-011.cnf,45,True
uf20-011.cnf,26,True
uf20-011.cnf,13,True
uf20-011.cnf,4,True
uf20-011.cnf,14,True
uf20-011.cnf,198,True
uf20-011.cnf,26,True
uf20-011.cnf,20,True
uf20-011.cnf,9,True
uf20-011.cnf,21,True
uf20-011.cnf,34,True
uf20-011.cnf,18,True
uf20-011.cnf,20,True
uf20-011.cnf,35,True
uf20-011.cnf,13,True
uf20-011.cnf,18,True
uf20-011.cnf,12,True
uf20-011.cnf,17,True
uf20-011.cnf,4,True
uf20-011.cnf,31,True
uf20-011.cnf,196,True
uf20-011.cnf,13,True
uf20-011.cnf,15,True
uf20-011.cnf,15,True
uf20-011.cnf,13,True
uf20-011.cnf,15,True
uf20-011.cnf,9,True
uf20-011.cnf,24,True
uf20-011.cnf,20,True
uf20-011.cnf,13,True
uf20-011.cnf,25,True
uf20-011.cnf,145,True
uf20-011.cnf,47,True
uf20-011.cnf,11,True
uf20-011.cnf,61,True
uf20-011.cnf,14,True
uf20-011.cnf,192,True
uf20-011.cnf,22,True
uf20-011.cnf,17,True
uf20-011.cnf,9,True
uf20-011.cnf,4,True
uf20-011.cnf,33,True
uf20-011.cnf,83,True
uf20-011.cnf,23,True
uf20-011.cnf,8,True
uf20-011.cnf,14,True
uf20-011.cnf,12,True
uf20-011.cnf,21,True
uf20-011.cnf,10,True
uf20-011.cnf,47,True
uf20-011.cnf,24,True
uf20-011.cnf,8,True
uf20-011.cnf,15,True
uf20-011.cnf,43,True
uf20-011.cnf,7,True
uf20-011.cnf,17,True
uf20-011.cnf,8,True
uf20-011.cnf,10,True
uf20-011.cnf,15,True
uf20-011.cnf,12,True
uf20-011.cnf,107,True
uf20-011.cnf,19,True
uf20-011.cnf,49,True
uf20-011.cnf,26,True
uf20-011.cnf,31,True
uf20-011.cnf,39,True
uf20-011.cnf,40,True
uf20-011.cnf,20,True
uf20-011.cnf,187,True
uf20-011.cnf,11,True
uf20-011.cnf,9,True
uf20-011.cnf,170,True
uf20-011.cnf,37,True
uf20-011.cnf,29,True
uf20-011.cnf,15,True
uf20-011.cnf,21,True
uf20-011.cnf,11,True
uf20-011.cnf,37,True
uf20-011.cnf,13,True
uf20-011.cnf,219,True
uf20-011.cnf,8,True
uf20-011.cnf,9,True
uf20-011.cnf,38,True
uf20-011.cnf,76,True
uf20-011.cnf,35,True
uf20-011.cnf,65,True
uf20-011.cnf,8,True
uf20-011.cnf,3,True
uf20-011.cnf,76,True
uf20-011.cnf,81,True
uf20-011.cnf,8,True
uf20-011.cnf,7,True
uf20-011.cnf,44,True
uf20-011.cnf,9,True
uf20-011.cnf,7,True
uf20-011.cnf,76,True
uf20-011.cnf,13,True
uf20-011.cnf,8,True
uf20-011.cnf,9,True
uf20-011.cnf,3,True
uf20-011.cnf,18,True
uf20-011.cnf,11,True
uf20-011.cnf,7,True
uf20-011.cnf,15,True
uf20-011.cnf,73,True
uf20-011.cnf,197,True
uf20-011.cnf,14,True
uf20-011.cnf,15,True
uf20-011.cnf,18,True
uf20-011.cnf,10,True
uf20-011.cnf,15,True
uf20-011.cnf,6,True
uf20-011.cnf,23,True
uf20-011.cnf,23,True
uf20-011.cnf,50,True
uf20-011.cnf,7,True
uf20-011.cnf,7,True
uf20-011.cnf,6,True
uf20-011.cnf,13,True
uf20-011.cnf,102,True
uf20-011.cnf,5,True
uf20-011.cnf,9,True
uf20-011.cnf,21,True
uf20-011.cnf,19,True
uf20-011.cnf,25,True
uf20-011.cnf,96,True
uf20-011.cnf,34,True
uf20-011.cnf,28,True
uf20-011.cnf,54,True
uf20-011.cnf,169,True
uf20-011.cnf,120,True
uf20-011.cnf,40,True
uf20-011.cnf,10,True
uf20-011.cnf,54,True
uf20-011.cnf,68,True
uf20-011.cnf,47,True
uf20-011.cnf,27,True
uf20-011.cnf,8,True
uf20-011.cnf,18,True
uf20-011.cnf,7,True
uf20-011.cnf,7,True
uf20-011.cnf,15,True
uf20-011.cnf,109,True
uf20-011.cnf,4,True
uf20-011.cnf,32,True
uf20-011.cnf,8,True
uf20-011.cnf,9,True
uf20-011.cnf,23,True
uf20-011.cnf,20,True
uf20-011.cnf,8,True
uf20-011.cnf,13,True
uf20-011.cnf,14,True
uf20-011.cnf,191,True
uf20-011.cnf,109,True
uf20-011.cnf,8,True
uf20-011.cnf,5,True
uf20-011.cnf,19,True
uf20-011.cnf,8,True
uf20-011.cnf,25,True
uf20-011.cnf,35,True
uf20-011.cnf,14,True
uf20-011.cnf,8,True
uf20-011.cnf,13,True
uf20-011.cnf,46,True
uf20-011.cnf,9,True
uf20-011.cnf,4,True
uf20-011.cnf,30,True
uf20-011.cnf,16,True
uf20-011.cnf,19,True
uf20-011.cnf,5,True
uf20-011.cnf,9,True
uf20-011.cnf,8,True
uf20-011.cnf,6,True
uf20-011.cnf,22,True
uf20-011.cnf,35,True
uf20-011.cnf,10,True
uf20-011.cnf,13,True
uf20-011.cnf,25,True
uf20-011.cnf,46,True
uf20-011.cnf,171,True
uf20-011.cnf,367,True
uf20-011.cnf,27,True
uf20-011.cnf,13,True
uf20-011.cnf,40,True
uf20-011.cnf,21,True
uf20-011.cnf,14,True
uf20-011.cnf,7,True
uf20-011.cnf,38,True
uf20-011.cnf,10,True
uf20-011.cnf,7,True
uf20-011.cnf,37,True
uf20-011.cnf,19,True
uf20-011.cnf,31,True
uf20-011.cnf,98,True
uf20-011.cnf,22,True
uf20-011.cnf,4,True
uf20-011.cnf,19,True
uf20-011.cnf,20,True
uf20-011.cnf,5,True
uf20-011.cnf,14,True
uf20-011.cnf,137,True
uf20-011.cnf,52,True
uf20-011.cnf,22,True
uf20-011.cnf,21,True
uf20-011.cnf,12,True
uf20-011.cnf,12,True
uf20-011.cnf,60,True
uf20-011.cnf,87,True
uf20-011.cnf,18,True
uf20-011.cnf,16,True
uf20-011.cnf,269,True
uf20-011.cnf,11,True
uf20-011.cnf,17,True
uf20-011.cnf,156,True
uf20-011.cnf,28,True
uf20-011.cnf,32,True
uf20-011.cnf,20,True
uf20-011.cnf,30,True
uf20-011.cnf,92,True
uf20-011.cnf,68,True
uf20-011.cnf,26,True
uf20-011.cnf,12,True
uf20-011.cnf,17,True
uf20-011.cnf,24,True
uf20-011.cnf,24,True
uf20-011.cnf,18,True
uf20-011.cnf,22,True
uf20-011.cnf,4,True
uf20-011.cnf,11,True
uf20-011.cnf,19,True
uf20-011.cnf,12,True
uf20-011.cnf,9,True
uf20-011.cnf,25,True
uf20-011.cnf,21,True
uf20-011.cnf,15,True
uf20-011.cnf,12,True
uf20-011.cnf,18,True
uf20-011.cnf,173,True
uf20-011.cnf,26,True
uf20-011.cnf,48,True
uf20-011.cnf,18,True
uf20-011.cnf,41,True
uf20-011.cnf,6,True
uf20-011.cnf,16,True
uf20-011.cnf,24,True
uf20-011.cnf,49,True
uf20-011.cnf,17,True
uf20-011.cnf,29,True
uf20-011.cnf,39,True
uf20-011.cnf,91,True
uf20-011.cnf,15,True
uf20-011.cnf,11,True
uf20-011.cnf,24,True
uf20-011.cnf,17,True
uf20-011.cnf,34,True
uf20-011.cnf,82,True
uf20-011.cnf,55,True
uf20-011.cnf,157,True
uf20-011.cnf,40,True
uf20-011.cnf,16,True
uf20-011.cnf,19,True
uf20-011.cnf,36,True
uf20-011.cnf,105,True
uf20-011.cnf,55,True
uf20-011.cnf,47,True
uf20-011.cnf,10,True
uf20-011.cnf,17,True
uf20-011.cnf,4,True
uf20-011.cnf,20,True
uf20-011.cnf,19,True
uf20-011.cnf,27,True
uf20-011.cnf,31,True
uf20-011.cnf,109,True
uf20-011.cnf,9,True
uf20-011.cnf,9,True
uf20-011.cnf,35,True
uf20-011.cnf,6,True
uf20-011.cnf,17,True
uf20-011.cnf,22,True
uf20-011.cnf,45,True
uf20-011.cnf,13,True
uf20-011.cnf,25,True
uf20-011.cnf,7,True
uf20-011.cnf,8,True
uf20-011.cnf,42,True
uf20-011.cnf,5,True
uf20-011.cnf,17,True
uf20-011.cnf,46,True
uf20-011.cnf,49,True
uf20-011.cnf,65,True
uf20-011.cnf,16,True
uf20-011.cnf,144,True
uf20-011.cnf,16,True
uf20-011.cnf,9,True
uf20-011.cnf,22,True
uf20-011.cnf,10,True
uf20-011.cnf,5,True
uf20-011.cnf,80,True
uf20-011.cnf,147,True
uf20-011.cnf,96,True
uf20-011.cnf,8,True
uf20-011.cnf,176,True
uf20-011.cnf,6,True
uf20-011.cnf,8,True
uf20-011.cnf,14,True
uf20-011.cnf,91,True
uf20-011.cnf,22,True
uf20-011.cnf,47,True
uf20-011.cnf,20,True
uf20-011.cnf,22,True
uf20-011.cnf,35,True
uf20-011.cnf,15,True
uf20-011.cnf,44,True
uf20-011.cnf,111,True
uf20-011.cnf,12,True
uf20-011.cnf,12,True
uf20-011.cnf,31,True
uf20-011.cnf,16,True
uf20-011.cnf,32,True
uf20-011.cnf,4,True
uf20-011.cnf,9,True
uf20-011.cnf,49,True
uf20-011.cnf,42,True
uf20-011.cnf,7,True
uf20-011.cnf,13,True
uf20-011.cnf,8,True
uf20-011.cnf,380,True
uf20-011.cnf,45,True
uf20-011.cnf,11,True
uf20-011.cnf,18,True
uf20-011.cnf,11,True
uf20-011.cnf,16,True
uf20-011.cnf,68,True
uf20-011.cnf,5,True
uf20-011.cnf,14,True
uf20-011.cnf,24,True
uf20-011.cnf,167,True
uf20-011.cnf,65,True
uf20-011.cnf,28,True
uf20-011.cnf,170,True
uf20-011.cnf,16,True
uf20-011.cnf,8,True
uf20-011.cnf,13,True
uf20-011.cnf,27,True
uf20-011.cnf,25,True
uf20-011.cnf,37,True
uf20-011.cnf,6,True
uf20-011.cnf,17,True
uf20-011.cnf,6,True
uf20-011.cnf,29,True
uf20-011.cnf,9,True
uf20-011.cnf,64,True
uf20-011.cnf,9,True
uf20-011.cnf,156,True
uf20-011.cnf,51,True
uf20-011.cnf,41,True
uf20-011.cnf,14,True
uf20-011.cnf,19,True
uf20-011.cnf,8,True
uf20-011.cnf,6,True
uf20-011.cnf,7,True
uf20-011.cnf,14,True
uf20-011.cnf,358,True
uf20-011.cnf,75,True
uf20-011.cnf,85,True
uf20-011.cnf,46,True
uf20-011.cnf,43,True
uf20-011.cnf,12,True
uf20-011.cnf,17,True
uf20-011.cnf,23,True
uf20-011.cnf,88,True
uf20-011.cnf,10,True
uf20-011.cnf,40,True
uf20-011.cnf,35,True
uf20-011.cnf,4,True
uf20-011.cnf,43,True
uf20-011.cnf,13,True
uf20-011.cnf,42,True
uf20-011.cnf,30,True
uf20-011.cnf,33,True
uf20-011.cnf,30,True
uf20-011.cnf,31,True
uf20-011.cnf,10,True
uf20-011.cnf,32,True
uf20-011.cnf,13,True
uf20-011.cnf,12,True
uf20-011.cnf,58,True
uf20-011.cnf,28,True
uf20-011.cnf,34,True
uf20-011.cnf,17,True
uf20-011.cnf,10,True
uf20-011.cnf,33,True
uf20-011.cnf,9,True
uf20-011.cnf,20,True
uf20-011.cnf,16,True
uf20-011.cnf,42,True
uf20-011.cnf,12,True
uf20-011.cnf,21,True
uf20-011.cnf,18,True
uf20-011.cnf,44,True
uf20-011.cnf,12,True
uf20-011.cnf,8,True
uf20-011.cnf,42,True
uf20-011.cnf,54,True
uf20-011.cnf,15,True
uf20-011.cnf,7,True
uf20-011.cnf,239,True
uf20-011.cnf,6,True
uf20-011.cnf,70,True
uf20-011.cnf,12,True
uf20-011.cnf,46,True
uf20-011.cnf,65,True
uf20-011.cnf,8,True
uf20-011.cnf,35,True
uf20-011.cnf,22,True
uf20-011.cnf,176,True
uf20-011.cnf,24,True
uf20-011.cnf,19,True
uf20-011.cnf,7,True
uf20-011.cnf,91,True
uf20-011.cnf,10,True
uf20-011.cnf,11,True
uf20-011.cnf,17,True
uf20-011.cnf,33,True
uf20-011.cnf,14,True
uf20-011.cnf,33,True
uf20-011.cnf,16,True
uf20-011.cnf,9,True
uf20-011.cnf,16,True
uf20-011.cnf,4,True
uf20-011.cnf,15,True
uf20-011.cnf,33,True
uf20-011.cnf,7,True
uf20-011.cnf,15,True
uf20-011.cnf,11,True
uf20-011.cnf,8,True
uf20-011.cnf,15,True
uf20-011.cnf,215,True
uf20-011.cnf,4,True
uf20-011.cnf,27,True
uf20-011.cnf,5,True
uf20-011.cnf,7,True
uf20-011.cnf,26,True
uf20-011.cnf,21,True
uf20-011.cnf,96,True
uf20-011.cnf,13,True
uf20-011.cnf,10,True
uf20-011.cnf,57,True
uf20-011.cnf,19,True
uf20-011.cnf,33,True
uf20-011.cnf,36,True
uf20-011.cnf,9,True
uf20-011.cnf,10,True
uf20-011.cnf,15,True
uf20-011.cnf,13,True
uf20-011.cnf,42,True
uf20-011.cnf,25,True
uf20-011.cnf,14,True
uf20-011.cnf,19,True
uf20-011.cnf,24,True
uf20-011.cnf,36,True
uf20-011.cnf,21,True
uf20-011.cnf,118,True
uf20-011.cnf,29,True
uf20-011.cnf,58,True
uf20-011.cnf,14,True
uf20-011.cnf,4,True
uf20-011.cnf,5,True
uf20-011.cnf,5,True
uf20-011.cnf,14,True
uf20-011.cnf,44,True
uf20-011.cnf,25,True
uf20-011.cnf,44,True
uf20-011.cnf,63,True
uf20-011.cnf,85,True
uf20-011.cnf,14,True
uf20-011.cnf,27,True
uf20-011.cnf,4,True
uf20-011.cnf,16,True
uf20-011.cnf,4,True
uf20-011.cnf,11,True
uf20-011.cnf,66,True
uf20-011.cnf,31,True
uf20-011.cnf,17,True
uf20-011.cnf,43,True
uf20-011.cnf,7,True
uf20-011.cnf,9,True
uf20-011.cnf,25,True
uf20-011.cnf,9,True
uf20-011.cnf,25,True
uf20-011.cnf,15,True
uf20-011.cnf,8,True
uf20-011.cnf,38,True
uf20-011.cnf,45,True
uf20-011.cnf,7,True
uf20-011.cnf,6,True
uf20-011.cnf,40,True
uf20-011.cnf,220,True
uf20-011.cnf,38,True
uf20-011.cnf,9,True
uf20-011.cnf,10,True
uf20-011.cnf,11,True
uf20-011.cnf,58,True
uf20-011.cnf,10,True
uf20-011.cnf,4,True
uf20-011.cnf,157,True
uf20-011.cnf,4,True
uf20-011.cnf,26,True
uf20-011.cnf,24,True
uf20-011.cnf,26,True
uf20-011.cnf,94,True
uf20-011.cnf,13,True
uf20-011.cnf,8,True
uf20-011.cnf,213,True
uf20-011.cnf,7,True
uf20-011.cnf,16,True
uf20-011.cnf,18,True
uf20-011.cnf,24,True
uf20-011.cnf,11,True
uf20-011.cnf,13,True
uf20-011.cnf,11,True
uf20-011.cnf,28,True
uf20-011.cnf,7,True
uf20-011.cnf,26,True
uf20-011.cnf,8,True
uf20-011.cnf,28,True
uf20-011.cnf,354,True
uf20-011.cnf,5,True
uf20-011.cnf,129,True
uf20-011.cnf,28,True
uf20-011.cnf,10,True
uf20-011.cnf,13,True
uf20-011.cnf,66,True
uf20-011.cnf,25,True
uf20-011.cnf,13,True
uf20-011.cnf,40,True
uf20-011.cnf,9,True
uf20-011.cnf,7,True
uf20-011.cnf,108,True
uf20-011.cnf,232,True
uf20-011.cnf,4,True
uf20-011.cnf,19,True
uf20-011.cnf,11,True
uf20-011.cnf,137,True
uf20-011.cnf,26,True
uf20-011.cnf,20,True
uf20-011.cnf,14,True
uf20-011.cnf,13,True
uf20-011.cnf,34,True
uf20-011.cnf,37,True
uf20-011.cnf,110,True
uf20-011.cnf,11,True
uf20-011.cnf,36,True
uf20-011.cnf,73,True
uf20-011.cnf,13,True
uf20-011.cnf,58,True
uf20-011.cnf,5,True
uf20-011.cnf,5,True
uf20-011.cnf,178,True
uf20-011.cnf,137,True
uf20-011.cnf,108,True
uf20-011.cnf,163,True
uf20-011.cnf,12,True
uf20-011.cnf,52,True
uf20-011.cnf,16,True
uf20-011.cnf,121,True
uf20-011.cnf,48,True
uf20-011.cnf,9,True
uf20-011.cnf,2,True
uf20-011.cnf,11,True
uf20-011.cnf,31,True
uf20-011.cnf,4,True
uf20-011.cnf,6,True
uf20-011.cnf,19,True
uf20-011.cnf,12,True
uf20-011.cnf,36,True
uf20-011.cnf,13,True
uf20-011.cnf,47,True
uf20-011.cnf,4,True
uf20-011.cnf,9,True
uf20-011.cnf,29,True
uf20-011.cnf,9,True
uf20-011.cnf,31,True
uf20-011.cnf,110,True
uf20-011.cnf,50,True
uf20-011.cnf,114,True
uf20-011.cnf,10,True
uf20-011.cnf,11,True
uf20-011.cnf,16,True
uf20-011.cnf,19,True
uf20-011.cnf,222,True
uf20-011.cnf,21,True
uf20-011.cnf,11,True
uf20-011.cnf,41,True
uf20-011.cnf,56,True
uf20-011.cnf,24,True
uf20-011.cnf,24,True
uf20-011.cnf,8,True
uf20-011.cnf,4,True
uf20-011.cnf,21,True
uf20-011.cnf,19,True
uf20-011.cnf,206,True
uf20-011.cnf,17,True
uf20-011.cnf,28,True
uf20-011.cnf,30,True
uf20-011.cnf,33,True
uf20-011.cnf,264,True
uf20-011.cnf,37,True
uf20-011.cnf,28,True
uf20-011.cnf,18,True
uf20-011.cnf,75,True
uf20-011.cnf,10,True
uf20-011.cnf,43,True
uf20-011.cnf,24,True
uf20-011.cnf,5,True
uf20-011.cnf,10,True
uf20-011.cnf,9,True
uf20-011.cnf,18,True
uf20-011.cnf,14,True
uf20-011.cnf,122,True
uf20-011.cnf,64,True
uf20-011.cnf,34,True
uf20-011.cnf,10,True
uf20-011.cnf,48,True
uf20-011.cnf,245,True
uf20-011.cnf,389,True
uf20-011.cnf,39,True
uf20-011.cnf,219,True
uf20-011.cnf,21,True
uf20-011.cnf,8,True
uf20-011.cnf,18,True
uf20-011.cnf,23,True
uf20-011.cnf,6,True
uf20-011.cnf,70,True
uf20-011.cnf,19,True
uf20-011.cnf,17,True
uf20-011.cnf,12,True
uf20-011.cnf,8,True
uf20-011.cnf,14,True
uf20-011.cnf,11,True
uf20-011.cnf,184,True
uf20-011.cnf,104,True
uf20-011.cnf,12,True
uf20-011.cnf,2,True
uf20-011.cnf,45,True
uf20-011.cnf,134,True
uf20-011.cnf,45,True
uf20-011.cnf,18,True
uf20-011.cnf,26,True
uf20-011.cnf,61,True
uf20-011.cnf,28,True
uf20-011.cnf,18,True
uf20-011.cnf,64,True
uf20-011.cnf,24,True
uf20-011.cnf,26,True
uf20-011.cnf,33,True
uf20-011.cnf,69,True
uf20-011.cnf,21,True
uf20-011.cnf,15,True
uf20-011.cnf,121,True
uf20-011.cnf,102,True
uf20-011.cnf,14,True
uf20-011.cnf,15,True
uf20-011.cnf,11,True
uf20-011.cnf,13,True
uf20-011.cnf,32,True
uf20-011.cnf,18,True
uf20-011.cnf,10,True
uf20-011.cnf,41,True
uf20-011.cnf,202,True
uf20-011.cnf,17,True
uf20-011.cnf,12,True
uf20-011.cnf,36,True
uf20-011.cnf,12,True
uf20-011.cnf,9,True
uf20-011.cnf,13,True
uf20-011.cnf,152,True
uf20-011.cnf,15,True
uf20-011.cnf,12,True
uf20-011.cnf,41,True
uf20-011.cnf,37,True
uf20-011.cnf,22,True
uf20-011.cnf,27,True
uf20-011.cnf,64,True
uf20-011.cnf,17,True
uf20-011.cnf,23,True
uf20-011.cnf,71,True
uf20-011.cnf,6,True
uf20-011.cnf,31,True
uf20-011.cnf,5,True
uf20-011.cnf,10,True
uf20-011.cnf,10,True
uf20-011.cnf,15,True
uf20-011.cnf,12,True
uf20-011.cnf,10,True
uf20-011.cnf,9,True
uf20-011.cnf,19,True
uf20-011.cnf,19,True
uf20-011.cnf,12,True
uf20-011.cnf,15,True
uf20-011.cnf,9,True
uf20-011.cnf,9,True
uf20-011.cnf,3,True
uf20-011.cnf,10,True
uf20-011.cnf,17,True
uf20-011.cnf,36,True
uf20-011.cnf,15,True
uf20-011.cnf,11,True
uf20-011.cnf,46,True
uf20-011.cnf,8,True
uf20-011.cnf,55,True
uf20-011.cnf,124,True
uf20-011.cnf,19,True
uf20-011.cnf,39,True
uf20-011.cnf,12,True
uf20-011.cnf,26,True
uf20-011.cnf,19,True
uf20-011.cnf,36,True
uf20-011.cnf,19,True
uf20-011.cnf,12,True
uf20-011.cnf,12,True
uf20-011.cnf,40,True
uf20-011.cnf,29,True
uf20-011.cnf,13,True
uf20-011.cnf,13,True
uf20-011.cnf,11,True
uf20-011.cnf,11,True
uf20-011.cnf,9,True
uf20-011.cnf,66,True
uf20-011.cnf,81,True
uf20-011.cnf,45,True
uf20-011.cnf,44,True
uf20-011.cnf,37,True
uf20-011.cnf,4,True
uf20-011.cnf,41,True
uf20-011.cnf,38,True
uf20-011.cnf,23,True
uf20-011.cnf,18,True
uf20-011.cnf,16,True
uf20-011.cnf,16,True
uf20-011.cnf,68,True
uf20-011.cnf,18,True
uf20-011.cnf,14,True
uf20-011.cnf,23,True
uf20-011.cnf,63,True
uf20-011.cnf,70,True
uf20-011.cnf,9,True
uf20-011.cnf,12,True
uf20-011.cnf,63,True
uf20-011.cnf,8,True
uf20-011.cnf,9,True
uf20-011.cnf,6,True
uf20-011.cnf,9,True
uf20-011.cnf,42,True
uf20-011.cnf,92,True
uf20-011.cnf,17,True
uf20-011.cnf,32,True
uf20-011.cnf,33,True
uf20-011.cnf,187,True
uf20-011.cnf,18,True
uf20-011.cnf,11,True
uf20-011.cnf,49,True
uf20-011.cnf,147,True
uf20-011.cnf,22,True
uf20-011.cnf,23,True
uf20-011.cnf,89,True
uf20-011.cnf,6,True
uf20-011.cnf,26,True
uf20-011.cnf,17,True
uf20-011.cnf,6,True
uf20-011.cnf,23,True
uf20-011.cnf,39,True
uf20-011.cnf,14,True
uf20-011.cnf,78,True
uf20-011.cnf,164,True
uf20-011.cnf,14,True
uf20-011.cnf,11,True
uf20-011.cnf,13,True
uf20-011.cnf,186,True
uf20-011.cnf,13,True
uf20-011.cnf,81,True
uf20-011.cnf,18,True
uf20-011.cnf,13,True
uf20-011.cnf,16,True
uf20-011.cnf,7,True
uf20-011.cnf,45,True
uf20-011.cnf,35,True
uf20-011.cnf,10,True
uf20-011.cnf,111,True
uf20-011.cnf,22,True
uf20-011.cnf,88,True
uf20-011.cnf,22,True
uf20-011.cnf,5,True
uf20-011.cnf,10,True
uf20-011.cnf,7,True
uf20-011.cnf,78,True
uf20-011.cnf,20,True
uf20-011.cnf,26,True
uf20-011.cnf,10,True
uf20-011.cnf,8,True
uf20-011.cnf,50,True
uf20-011.cnf,30,True
uf20-011.cnf,17,True
uf20-011.cnf,17,True
uf20-011.cnf,58,True
uf20-011.cnf,6,True
uf20-011.cnf,15,True
uf20-011.cnf,12,True
uf20-011.cnf,17,True
uf20-011.cnf,13,True
uf20-011.cnf,18,True
uf20-011.cnf,14,True
uf20-011.cnf,12,True
uf20-011.cnf,26,True
uf20-011.cnf,10,True
uf20-011.cnf,120,True
uf20-011.cnf,12,True
uf20-011.cnf,66,True
uf20-011.cnf,7,True
uf20-011.cnf,7,True
uf20-011.cnf,8,True
uf20-011.cnf,52,True
uf20-011.cnf,12,True
uf20-011.cnf,8,True
uf20-011.cnf,9,True
uf20-011.cnf,42,True
uf20-011.cnf,34,True
uf20-011.cnf,10,True
uf20-011.cnf,22,True
uf20-011.cnf,79,True
uf20-011.cnf,26,True
uf20-011.cnf,28,True
uf20-011.cnf,29,True
uf20-011.cnf,11,True
uf20-011.cnf,23,True
uf20-011.cnf,16,True
uf20-011.cnf,26,True
uf20-011.cnf,31,True
uf20-011.cnf,11,True
uf20-011.cnf,34,True
uf20-011.cnf,22,True
uf20-011.cnf,15,True
uf20-011.cnf,10,True
uf20-011.cnf,60,True
uf20-011.cnf,26,True
uf20-011.cnf,10,True
uf20-011.cnf,55,True
uf20-011.cnf,33,True
uf20-011.cnf,15,True
uf20-011.cnf,118,True
uf20-011.cnf,12,True
uf20-011.cnf,15,True
uf20-011.cnf,7,True
uf20-011.cnf,7,True
uf20-011.cnf,45,True
uf20-011.cnf,40,True
uf20-011.cnf,15,True
uf20-011.cnf,20,True
uf20-011.cnf,11,True
uf20-011.cnf,40,True
uf20-011.cnf,11,True
uf20-011.cnf,26,True
uf20-011.cnf,25,True
uf20-011.cnf,24,True
uf20-011.cnf,16,True
uf20-011.cnf,25,True
uf20-011.cnf,167,True
uf20-011.cnf,52,True
uf20-011.cnf,14,True
uf20-011.cnf,36,True
uf20-011.cnf,4,True
uf20-011.cnf,50,True
uf20-011.cnf,96,True
uf20-011.cnf,4,True
uf20-011.cnf,21,True
uf20-011.cnf,30,True
uf20-011.cnf,154,True
uf20-011.cnf,27,True
uf20-011.cnf,5,True
uf20-011.cnf,112,True
uf20-011.cnf,19,True
uf20-011.cnf,14,True
uf20-011.cnf,13,True
uf20-011.cnf,118,True
uf20-011.cnf,18,True
uf20-011.cnf,4,True
uf20-011.cnf,20,True
uf20-011.cnf,30,True
uf20-011.cnf,98,True
uf20-011.cnf,8,True
uf20-011.cnf,74,True
uf20-011.cnf,48,True
uf20-011.cnf,52,True
uf20-011.cnf,13,True
uf20-011.cnf,12,True
uf20-011.cnf,25,True
uf20-011.cnf,37,True
uf20-011.cnf,13,True
uf20-011.cnf,14,True
uf20-011.cnf,16,True
uf20-011.cnf,13,True
uf20-011.cnf,18,True
uf20-011.cnf,20,True
uf20-011.cnf,65,True
uf20-011.cnf,13,True
uf20-011.cnf,9,True
uf20-011.cnf,15,True
uf20-011.cnf,8,True
uf20-011.cnf,17,True
uf20-011.cnf,13,True
uf20-011.cnf,22,True
uf20-011.cnf,17,True
uf20-011.cnf,6,True
uf20-011.cnf,11,True
uf20-011.cnf,10,True
uf20-011.cnf,24,True
uf20-011.cnf,22,True
uf20-011.cnf,53,True
uf20-011.cnf,8,True
uf20-011.cnf,54,True
